Sample,Species,Type,Site,Lat,Lon,Depth,d13C_VPDB,SE_d13C_VPDB,d18O_VPDB,SE_d18O_VPDB,D47_ICDES,SE_D47_ICDES,Tpub,SE_Tpub,Twoa23,SE_Twoa23,Twoa23_500m,SE_Twoa23_500m,Tbottom_woa23,SE_Tbottom_woa23,Tk18,SE_Tk18,Tk18_500m,SE_Tk18_500m,Tiso_species_offset,Tiso_species,SE_Tiso_species,Tiso_species_500m,SE_Tiso_species_500m,Tiso_KON97,SE_Tiso_KON97,Tiso_Mulitza03,SE_Tiso_Mulitza03,Twoa23_vs_Tiso_species,Twoa23_500m_vs_Tiso_species_500m,Ref
1946,Neogloboquadrina pachyderma,planktic,,-50.74,-3.21,(25-280),,,3.270,0.100,,,,,1.78,0.58,2.14,0.36,,,2.33,1.08,2.33,1.08,Neogloboquadrina pachyderma,-1.22,0.67,-1.06,0.70,-0.61,0.64,-1.23,0.60,discordant,discordant,Waelbroeck et al (2005)
1947,Neogloboquadrina pachyderma,planktic,,-48.57,-6.00,(25-280),,,2.740,0.100,,,,,2.67,0.85,2.49,0.66,,,3.71,1.13,3.71,1.13,Neogloboquadrina pachyderma,1.00,0.71,1.09,0.71,1.62,0.69,0.86,0.64,,,Waelbroeck et al (2005)
1948,Neogloboquadrina pachyderma,planktic,,68.45,-22.30,(25-280),,,3.410,0.100,,,,,0.89,0.46,0.91,0.60,,,2.00,1.23,2.00,1.23,Neogloboquadrina pachyderma,0.06,0.64,0.18,0.64,0.67,0.62,-0.03,0.58,,,Meland et al. (2006)
1949,Neogloboquadrina pachyderma,planktic,,-51.33,-3.32,(25-280),,,2.920,0.100,,,,,1.49,0.54,1.68,0.57,,,1.74,1.08,1.74,1.08,Neogloboquadrina pachyderma,0.26,0.67,0.38,0.70,0.87,0.65,0.16,0.61,,,Waelbroeck et al (2005)
1950,Neogloboquadrina pachyderma,planktic,,-55.02,73.28,(25-280),,,3.150,0.100,,,,,1.67,0.64,2.05,0.48,,,1.15,1.09,1.15,1.09,Neogloboquadrina pachyderma,-0.65,0.67,-0.52,0.67,-0.04,0.65,-0.69,0.60,,,Vazquez Riverios et al 2016
1951,Neogloboquadrina pachyderma,planktic,,-51.33,-3.32,(25-280),,,2.800,0.100,,,,,1.49,0.54,1.68,0.57,,,1.74,1.08,1.74,1.08,Neogloboquadrina pachyderma,0.76,0.68,0.88,0.71,1.37,0.65,0.63,0.61,,,Waelbroeck et al (2005)
1952,Neogloboquadrina pachyderma,planktic,,74.38,-2.00,(25-280),,,3.670,0.100,,,,,-0.11,0.65,0.02,1.06,,,1.90,1.11,1.90,1.11,Neogloboquadrina pachyderma,-0.81,0.61,-0.68,0.64,-0.20,0.58,-0.84,0.55,,,Meland et al. (2006)
1953,Neogloboquadrina pachyderma,planktic,,-53.08,-5.00,(25-280),,,3.170,0.100,,,,,1.21,0.68,1.21,0.70,,,0.86,1.12,0.86,1.12,Neogloboquadrina pachyderma,-0.69,0.64,-0.57,0.67,-0.08,0.61,-0.73,0.57,,,Waelbroeck et al (2005)
1954,Neogloboquadrina pachyderma,planktic,,-54.00,-6.00,(25-280),,,3.180,0.100,,,,,1.02,0.80,1.06,0.81,,,1.03,1.12,1.03,1.12,Neogloboquadrina pachyderma,-0.77,0.64,-0.65,0.67,-0.16,0.61,-0.81,0.57,,,Waelbroeck et al (2005)
1955,Neogloboquadrina pachyderma,planktic,,40.41,-25.75,(25-280),,,1.130,0.100,,,,,14.56,1.43,13.69,1.92,,,13.06,2.02,13.06,2.02,Neogloboquadrina pachyderma,11.87,0.67,11.78,0.67,12.54,0.64,11.04,0.60,,,Elderfield and Ganssen (2000)
1956,Neogloboquadrina pachyderma,planktic,,-53.08,-5.00,(25-280),,,3.140,0.100,,,,,1.21,0.68,1.21,0.70,,,0.86,1.12,0.86,1.12,Neogloboquadrina pachyderma,-0.57,0.64,-0.44,0.67,0.05,0.61,-0.61,0.58,,,Waelbroeck et al (2005)
1957,Neogloboquadrina pachyderma,planktic,,53.59,-27.12,(25-280),,,1.470,0.100,,,,,8.50,1.26,7.70,1.79,,,9.44,1.26,9.44,1.26,Neogloboquadrina pachyderma,8.44,0.82,8.62,0.82,9.10,0.80,7.84,0.74,,,Elderfield and Ganssen (2000)
1958,Neogloboquadrina pachyderma,planktic,,63.25,2.60,(25-280),,,1.830,0.100,,,,,8.03,0.94,6.83,2.10,,,7.35,1.32,7.35,1.32,Neogloboquadrina pachyderma,7.79,0.71,7.70,0.71,8.44,0.69,7.22,0.64,,,Meland et al. (2006)
1959,Neogloboquadrina pachyderma,planktic,,64.57,-0.72,(25-280),,,2.580,0.100,,,,,5.20,1.61,4.51,2.49,,,7.32,1.25,7.32,1.25,Neogloboquadrina pachyderma,4.38,0.63,4.34,0.66,5.01,0.61,4.03,0.57,,,Meland et al. (2006)
1960,Neogloboquadrina pachyderma,planktic,,65.10,-2.42,(25-280),,,2.400,0.100,,,,,3.92,1.44,3.32,2.07,,,7.29,1.22,7.29,1.22,Neogloboquadrina pachyderma,5.02,0.64,5.02,0.64,5.66,0.61,4.63,0.57,,,Meland et al. (2006)
1961,Neogloboquadrina pachyderma,planktic,,61.14,-2.15,(25-280),,,2.560,0.100,,,,,8.69,0.79,7.85,1.80,,,7.46,1.22,7.46,1.22,Neogloboquadrina pachyderma,4.42,0.66,4.42,0.63,5.05,0.64,4.07,0.59,discordant,,Meland et al. (2006)
1962,Neogloboquadrina pachyderma,planktic,,-46.51,-15.33,(25-280),,,1.876,0.100,,,,,5.49,1.50,5.14,1.68,,,5.43,1.36,5.43,1.36,Neogloboquadrina pachyderma,4.90,0.67,4.94,0.67,5.54,0.64,4.52,0.60,,,Waelbroeck et al (2005)
1963,Neogloboquadrina pachyderma,planktic,,-49.13,6.71,(25-280),,,2.610,0.100,,,,,2.84,0.70,2.83,0.67,,,3.20,1.10,3.20,1.10,Neogloboquadrina pachyderma,1.50,0.68,1.63,0.71,2.12,0.66,1.33,0.61,,,Waelbroeck et al (2005)
1964,Neogloboquadrina pachyderma,planktic,,65.45,-7.65,(25-280),,,3.070,0.100,,,,,2.49,1.17,1.91,1.61,,,7.85,1.14,7.85,1.14,Neogloboquadrina pachyderma,2.18,0.62,2.18,0.62,2.80,0.60,1.97,0.56,,,Waelbroeck et al (2005)
1965,Neogloboquadrina pachyderma,planktic,,67.87,-21.76,(25-280),,,3.410,0.100,,,,,1.77,0.69,1.28,1.00,,,3.34,1.18,3.34,1.18,Neogloboquadrina pachyderma,0.14,0.64,0.26,0.64,0.75,0.62,0.05,0.58,,,Waelbroeck et al (2005)
1966,Neogloboquadrina pachyderma,planktic,,68.40,-21.39,(25-280),,,3.420,0.100,,,,,1.03,0.37,0.98,0.50,,,2.03,1.25,2.03,1.25,Neogloboquadrina pachyderma,0.02,0.64,0.14,0.64,0.63,0.62,-0.07,0.58,,,Waelbroeck et al (2005)
1967,Neogloboquadrina pachyderma,planktic,,68.56,-21.21,(25-280),,,3.510,0.100,,,,,0.97,0.48,0.93,0.54,,,2.03,1.25,2.03,1.25,Neogloboquadrina pachyderma,-0.35,0.64,-0.23,0.64,0.26,0.62,-0.41,0.58,,,Waelbroeck et al (2005)
1968,Neogloboquadrina pachyderma,planktic,,68.78,-21.06,(25-280),,,3.560,0.100,,,,,0.72,0.53,0.77,0.53,,,2.03,1.25,2.03,1.25,Neogloboquadrina pachyderma,-0.56,0.64,-0.44,0.64,0.05,0.61,-0.61,0.57,,,Waelbroeck et al (2005)
1969,Neogloboquadrina pachyderma,planktic,,65.85,-4.07,(25-280),,,2.830,0.100,,,,,3.79,1.27,3.29,2.01,,,7.47,1.20,7.47,1.20,Neogloboquadrina pachyderma,3.19,0.63,3.19,0.63,3.82,0.60,2.91,0.56,,,Waelbroeck et al (2005)
1970,Neogloboquadrina pachyderma,planktic,,78.01,8.07,(25-280),,,3.150,0.100,,,,,3.13,0.81,2.84,0.86,,,0.46,1.34,0.46,1.34,Neogloboquadrina pachyderma,0.63,0.74,1.01,0.84,1.25,0.72,0.52,0.67,,,Waelbroeck et al (2005)
1971,Neogloboquadrina pachyderma,planktic,,74.18,-0.48,(25-280),,,3.860,0.100,,,,,-0.16,0.52,0.02,1.11,,,2.26,1.10,2.26,1.10,Neogloboquadrina pachyderma,-1.46,0.61,-1.38,0.61,-0.85,0.58,-1.45,0.54,,,Waelbroeck et al (2005)
1972,Neogloboquadrina pachyderma,planktic,,66.34,-0.36,(25-280),,,2.230,0.100,,,,,5.25,1.43,4.37,2.27,,,6.22,1.20,6.22,1.20,Neogloboquadrina pachyderma,5.71,0.64,5.66,0.64,6.35,0.61,5.27,0.57,,,Meland et al. (2006)
1973,Neogloboquadrina pachyderma,planktic,,51.41,-25.76,(25-280),,,1.320,0.100,,,,,10.40,0.98,9.60,1.60,,,10.51,1.22,10.51,1.22,Neogloboquadrina pachyderma,9.81,0.69,9.86,0.69,10.47,0.66,9.12,0.62,,,Elderfield and Ganssen (2000)
1974,Neogloboquadrina pachyderma,planktic,,-49.13,6.71,(25-280),,,2.590,0.100,,,,,2.84,0.70,2.83,0.67,,,3.20,1.10,3.20,1.10,Neogloboquadrina pachyderma,1.59,0.68,1.71,0.71,2.21,0.66,1.41,0.61,,,Waelbroeck et al (2005)
1975,Neogloboquadrina pachyderma,planktic,,67.08,-7.32,(25-280),,,2.830,0.100,,,,,2.55,1.02,2.03,1.51,,,5.48,1.15,5.48,1.15,Neogloboquadrina pachyderma,3.02,0.63,3.02,0.63,3.65,0.60,2.76,0.56,,,Meland et al. (2006)
1976,Neogloboquadrina pachyderma,planktic,,42.87,-25.26,(25-280),,,0.860,0.100,,,,,14.03,1.15,13.33,1.61,,,12.32,1.68,12.32,1.68,Neogloboquadrina pachyderma,13.00,0.67,12.95,0.67,13.67,0.64,12.10,0.60,,,Elderfield and Ganssen (2000)
1977,Neogloboquadrina pachyderma,planktic,,67.12,-8.30,(25-280),,,3.190,0.100,,,,,1.77,1.23,1.32,1.64,,,5.57,1.14,5.57,1.14,Neogloboquadrina pachyderma,1.51,0.62,1.51,0.62,2.13,0.59,1.34,0.55,,,Meland et al. (2006)
1978,Neogloboquadrina pachyderma,planktic,,-53.08,-5.00,(25-280),,,3.120,0.100,,,,,1.21,0.68,1.21,0.70,,,0.86,1.12,0.86,1.12,Neogloboquadrina pachyderma,-0.48,0.64,-0.36,0.67,0.13,0.61,-0.54,0.58,,,Waelbroeck et al (2005)
1979,Neogloboquadrina pachyderma,planktic,,67.47,-11.40,(25-280),,,3.320,0.100,,,,,0.67,1.05,1.00,1.65,,,5.21,1.14,5.21,1.14,Neogloboquadrina pachyderma,0.93,0.62,0.93,0.62,1.55,0.59,0.79,0.55,,,Meland et al. (2006)
1980,Neogloboquadrina pachyderma,planktic,,44.14,-24.92,(25-280),,,0.900,0.100,,,,,13.97,1.05,13.32,1.52,,,11.72,1.51,11.72,1.51,Neogloboquadrina pachyderma,12.64,0.67,12.64,0.67,13.31,0.64,11.76,0.60,,,Elderfield and Ganssen (2000)
1981,Neogloboquadrina pachyderma,planktic,,69.14,-13.12,(25-280),,,3.550,0.100,,,,,0.42,0.74,0.62,1.22,,,0.55,1.27,0.55,1.27,Neogloboquadrina pachyderma,-0.56,0.64,-0.40,0.64,0.05,0.61,-0.61,0.57,,,Meland et al. (2006)
1982,Neogloboquadrina pachyderma,planktic,,66.34,-2.80,(25-280),,,2.380,0.100,,,,,4.01,1.28,3.26,1.84,,,6.22,1.21,6.22,1.21,Neogloboquadrina pachyderma,5.02,0.64,5.02,0.64,5.66,0.61,4.63,0.57,,,Meland et al. (2006)
1983,Neogloboquadrina pachyderma,planktic,,45.40,-25.43,(25-280),,,0.960,0.100,,,,,13.52,0.96,12.75,1.40,,,11.86,1.41,11.86,1.41,Neogloboquadrina pachyderma,12.36,0.67,12.36,0.67,13.03,0.64,11.50,0.60,,,Elderfield and Ganssen (2000)
1984,Neogloboquadrina pachyderma,planktic,,65.52,-4.63,(25-280),,,2.550,0.100,,,,,3.50,1.18,3.09,1.91,,,7.47,1.20,7.47,1.20,Neogloboquadrina pachyderma,4.38,0.63,4.38,0.63,5.01,0.61,4.03,0.57,,,Meland et al. (2006)
1985,Neogloboquadrina pachyderma,planktic,,48.39,-25.13,(25-280),,,0.970,0.100,,,,,12.21,0.85,11.52,1.25,,,11.62,1.30,11.62,1.30,Neogloboquadrina pachyderma,12.00,0.70,12.00,0.70,12.67,0.67,11.17,0.63,,,Elderfield and Ganssen (2000)
1986,Neogloboquadrina pachyderma,planktic,,65.57,-6.79,(25-280),,,2.730,0.100,,,,,2.70,0.92,2.34,1.69,,,7.72,1.15,7.72,1.15,Neogloboquadrina pachyderma,3.61,0.63,3.61,0.63,4.24,0.60,3.31,0.56,,,Meland et al. (2006)
1987,Neogloboquadrina pachyderma,planktic,,-49.13,6.71,(25-280),,,2.650,0.100,,,,,2.84,0.70,2.83,0.67,,,3.20,1.10,3.20,1.10,Neogloboquadrina pachyderma,1.34,0.68,1.46,0.71,1.96,0.66,1.17,0.61,,,Waelbroeck et al (2005)
1988,Neogloboquadrina pachyderma,planktic,,50.54,-26.55,(25-280),,,0.980,0.100,,,,,10.89,1.00,10.01,1.64,,,10.88,1.25,10.88,1.25,Neogloboquadrina pachyderma,11.51,0.70,11.51,0.70,12.17,0.67,10.70,0.62,,,Elderfield and Ganssen (2000)
1989,Neogloboquadrina pachyderma,planktic,,65.27,-8.81,(25-280),,,3.090,0.100,,,,,2.46,1.43,1.67,1.75,,,7.97,1.12,7.97,1.12,Neogloboquadrina pachyderma,2.14,0.62,2.14,0.62,2.76,0.60,1.93,0.56,,,Meland et al. (2006)
1990,Neogloboquadrina pachyderma,planktic,,67.28,-4.37,(25-280),,,2.590,0.100,,,,,4.26,1.08,3.52,1.70,,,5.19,1.20,5.19,1.20,Neogloboquadrina pachyderma,4.04,0.63,4.04,0.63,4.67,0.60,3.71,0.56,,,Meland et al. (2006)
1991,Neogloboquadrina pachyderma,planktic,,66.90,8.04,(25-280),,,2.450,0.100,,,,,7.59,0.78,7.17,1.30,,,6.10,1.33,6.10,1.33,Neogloboquadrina pachyderma,5.10,0.64,5.10,0.64,5.74,0.61,4.71,0.57,discordant,,Waelbroeck et al (2005)
1992,Neogloboquadrina pachyderma,planktic,,-54.45,-40.52,(25-280),,,3.052,0.100,,,,,1.68,0.69,2.10,0.49,,,0.27,1.16,0.27,1.16,Neogloboquadrina pachyderma,-0.08,0.64,-0.04,0.64,0.53,0.62,-0.16,0.58,,,Vazquez Riverios et al 2016
1993,Neogloboquadrina pachyderma,planktic,,-50.74,-3.21,(25-280),,,3.070,0.100,,,,,1.78,0.58,2.14,0.36,,,2.33,1.08,2.33,1.08,Neogloboquadrina pachyderma,-0.40,0.67,-0.24,0.70,0.21,0.65,-0.46,0.60,,,Waelbroeck et al (2005)
1994,Neogloboquadrina pachyderma,planktic,,-55.16,-58.09,(25-280),,,1.760,0.100,,,,,5.08,0.63,4.85,0.69,,,5.18,1.08,5.18,1.08,Neogloboquadrina pachyderma,5.40,0.64,5.49,0.64,6.04,0.61,4.99,0.57,,,Waelbroeck et al (2005)
1995,Neogloboquadrina pachyderma,planktic,,-53.76,-58.89,(25-280),,,2.120,0.100,,,,,5.25,0.86,5.40,0.96,,,5.46,1.14,5.46,1.14,Neogloboquadrina pachyderma,3.78,0.63,3.78,0.63,4.41,0.60,3.46,0.56,,,Waelbroeck et al (2005)
1996,Neogloboquadrina pachyderma,planktic,,-53.76,-58.89,(25-280),,,1.640,0.100,,,,,5.25,0.86,5.40,0.96,,,5.46,1.14,5.46,1.14,Neogloboquadrina pachyderma,5.83,0.64,5.83,0.64,6.47,0.61,5.39,0.57,,,Waelbroeck et al (2005)
1997,Neogloboquadrina pachyderma,planktic,,-53.74,-58.90,(25-280),,,1.940,0.100,,,,,5.29,0.84,5.45,0.97,,,5.46,1.14,5.46,1.14,Neogloboquadrina pachyderma,4.54,0.63,4.54,0.63,5.18,0.61,4.18,0.57,,,Waelbroeck et al (2005)
1998,Neogloboquadrina pachyderma,planktic,,-53.74,-58.90,(25-280),,,1.630,0.100,,,,,5.29,0.84,5.45,0.97,,,5.46,1.14,5.46,1.14,Neogloboquadrina pachyderma,5.87,0.64,5.87,0.64,6.51,0.61,5.43,0.57,,,Waelbroeck et al (2005)
1999,Neogloboquadrina pachyderma,planktic,,-53.61,-58.98,(25-280),,,1.730,0.100,,,,,5.32,0.69,5.13,0.75,,,5.46,1.14,5.46,1.14,Neogloboquadrina pachyderma,5.44,0.64,5.44,0.64,6.08,0.61,5.03,0.57,,,Waelbroeck et al (2005)
2000,Neogloboquadrina pachyderma,planktic,,-45.50,1.25,(25-280),,,1.890,0.100,,,,,6.03,1.03,5.32,1.28,,,6.76,1.23,6.76,1.23,Neogloboquadrina pachyderma,4.97,0.73,5.01,0.70,5.61,0.71,4.58,0.66,,,Waelbroeck et al (2005)
2001,Neogloboquadrina pachyderma,planktic,,-53.61,-58.98,(25-280),,,1.490,0.100,,,,,5.32,0.69,5.13,0.75,,,5.46,1.14,5.46,1.14,Neogloboquadrina pachyderma,6.48,0.64,6.48,0.64,7.12,0.62,6.00,0.57,,,Waelbroeck et al (2005)
2002,Neogloboquadrina pachyderma,planktic,,78.92,6.77,(25-280),,,3.310,0.100,,,,,3.25,0.90,2.88,0.88,,,0.36,1.39,0.36,1.39,Neogloboquadrina pachyderma,0.01,0.73,0.39,0.84,0.63,0.71,-0.07,0.67,,,Sorensen et al 2014 Werner et al 2013
2003,Neogloboquadrina pachyderma,planktic,,57.50,-48.72,(25-280),,,2.540,0.100,,,,,4.30,0.61,4.15,0.87,,,4.44,1.20,4.44,1.20,Neogloboquadrina pachyderma,2.60,1.00,3.02,1.12,3.22,0.98,2.36,0.92,,,Moffa-Sanchez et al
2004,Neogloboquadrina pachyderma,planktic,,56.33,170.70,(25-280),,,2.690,0.100,,,,,2.89,0.98,3.51,1.39,,,2.91,1.25,2.91,1.25,Neogloboquadrina pachyderma,0.30,0.70,0.63,0.81,0.91,0.68,0.20,0.64,,,Riethdorf et al 2013
2005,Neogloboquadrina pachyderma,planktic,,49.38,152.88,(25-280),,,2.600,0.100,,,,,1.96,0.74,2.08,0.95,,,1.12,1.44,1.12,1.44,Neogloboquadrina pachyderma,0.30,0.64,0.54,0.74,0.91,0.62,0.20,0.58,,,Riethdorf et al 2013
2006,Neogloboquadrina pachyderma,planktic,,-44.15,-14.23,(25-280),,,1.948,0.100,,,,,6.93,1.25,6.02,1.67,,,7.30,1.45,7.30,1.45,Neogloboquadrina pachyderma,4.98,0.67,4.90,0.67,5.62,0.64,4.59,0.60,,,Vazquez Riverios et al 2016
2007,Neogloboquadrina pachyderma,planktic,,-41.85,0.09,(25-280),,,2.400,0.100,,,,,9.60,1.03,9.73,1.15,,,10.10,1.25,10.10,1.25,Neogloboquadrina pachyderma,3.74,0.69,3.61,0.69,4.37,0.67,3.43,0.62,discordant,discordant,Waelbroeck et al (2005)
2008,Neogloboquadrina pachyderma,planktic,,62.27,-14.14,(25-280),,,3.090,0.100,,,,,8.65,0.62,8.54,0.72,,,8.79,1.05,8.79,1.05,Neogloboquadrina pachyderma,2.18,0.68,2.22,0.68,2.80,0.66,1.97,0.62,discordant,discordant,Kozdon et al. (2009)
2009,Neogloboquadrina pachyderma,planktic,,-55.16,-58.09,(25-280),,,1.770,0.100,,,,,5.08,0.63,4.85,0.69,,,5.18,1.08,5.18,1.08,Neogloboquadrina pachyderma,5.36,0.64,5.44,0.64,6.00,0.61,4.95,0.57,,,Waelbroeck et al (2005)
2010,Neogloboquadrina pachyderma,planktic,,-55.16,-58.09,(25-280),,,2.320,0.100,,,,,5.08,0.63,4.85,0.69,,,5.18,1.08,5.18,1.08,Neogloboquadrina pachyderma,3.02,0.63,3.10,0.63,3.64,0.60,2.75,0.56,discordant,,Waelbroeck et al (2005)
2011,Neogloboquadrina pachyderma,planktic,,-47.40,0.29,(25-280),,,1.990,0.100,,,,,4.49,0.80,3.93,1.08,,,4.75,1.18,4.75,1.18,Neogloboquadrina pachyderma,4.20,0.72,4.33,0.73,4.83,0.70,3.86,0.66,,,Waelbroeck et al (2005)
2012,Neogloboquadrina pachyderma,planktic,,-57.15,-53.99,(25-280),,,2.760,0.100,,,,,1.72,0.83,2.15,0.65,,,2.22,1.11,2.22,1.11,Neogloboquadrina pachyderma,1.17,0.62,1.21,0.62,1.79,0.59,1.02,0.55,,,Waelbroeck et al (2005)
2013,Neogloboquadrina pachyderma,planktic,,-57.15,-53.99,(25-280),,,2.920,0.100,,,,,1.72,0.83,2.15,0.65,,,2.22,1.11,2.22,1.11,Neogloboquadrina pachyderma,0.51,0.62,0.55,0.62,1.12,0.59,0.40,0.55,,,Waelbroeck et al (2005)
2014,Neogloboquadrina pachyderma,planktic,,-56.03,-56.94,(25-280),,,2.790,0.100,,,,,4.14,0.53,4.02,0.66,,,3.90,1.09,3.90,1.09,Neogloboquadrina pachyderma,1.05,0.62,1.09,0.62,1.67,0.59,0.90,0.55,discordant,discordant,Waelbroeck et al (2005)
2015,Neogloboquadrina pachyderma,planktic,,-57.15,-53.99,(25-280),,,2.810,0.100,,,,,1.72,0.83,2.15,0.65,,,2.22,1.11,2.22,1.11,Neogloboquadrina pachyderma,0.96,0.62,1.01,0.62,1.58,0.59,0.82,0.55,,,Waelbroeck et al (2005)
2016,Neogloboquadrina pachyderma,planktic,,-56.03,-56.94,(25-280),,,2.650,0.100,,,,,4.14,0.53,4.02,0.66,,,3.90,1.09,3.90,1.09,Neogloboquadrina pachyderma,1.63,0.62,1.67,0.62,2.25,0.59,1.45,0.56,discordant,discordant,Waelbroeck et al (2005)
2017,Neogloboquadrina pachyderma,planktic,,-52.06,-30.47,(25-280),,,2.700,0.100,,,,,1.43,0.71,1.46,0.74,,,1.68,1.08,1.68,1.08,Neogloboquadrina pachyderma,1.34,0.65,1.42,0.65,1.96,0.62,1.18,0.58,,,Waelbroeck et al (2005)
2018,Neogloboquadrina pachyderma,planktic,,-56.03,-56.94,(25-280),,,3.180,0.100,,,,,4.14,0.53,4.02,0.66,,,3.90,1.09,3.90,1.09,Neogloboquadrina pachyderma,-0.57,0.61,-0.52,0.61,0.05,0.58,-0.61,0.55,discordant,discordant,Waelbroeck et al (2005)
2019,Neogloboquadrina pachyderma,planktic,,-45.77,-57.94,(25-280),,,1.660,0.100,,,,,5.17,1.86,4.67,2.31,,,5.07,1.45,5.07,1.45,Neogloboquadrina pachyderma,5.87,0.64,5.87,0.64,6.51,0.61,5.43,0.57,,,Waelbroeck et al (2005)
2020,Neogloboquadrina pachyderma,planktic,,-55.62,-57.63,(25-280),,,3.100,0.100,,,,,4.69,0.59,4.53,0.56,,,4.91,1.08,4.91,1.08,Neogloboquadrina pachyderma,-0.24,0.61,-0.15,0.61,0.38,0.59,-0.30,0.55,discordant,discordant,Waelbroeck et al (2005)
2021,Neogloboquadrina pachyderma,planktic,,-50.00,0.06,(25-280),,,2.800,0.100,,,,,2.71,0.77,2.60,0.70,,,3.03,1.09,3.03,1.09,Neogloboquadrina pachyderma,0.71,0.68,0.84,0.71,1.33,0.65,0.59,0.61,discordant,discordant,Waelbroeck et al (2005)
2022,Neogloboquadrina pachyderma,planktic,,-50.00,0.06,(25-280),,,2.490,0.100,,,,,2.71,0.77,2.60,0.70,,,3.03,1.09,3.03,1.09,Neogloboquadrina pachyderma,2.01,0.68,2.13,0.71,2.63,0.66,1.80,0.62,,,Waelbroeck et al (2005)
2023,Neogloboquadrina pachyderma,planktic,,-55.26,-57.98,(25-280),,,2.850,0.100,,,,,5.02,0.65,4.76,0.69,,,4.91,1.08,4.91,1.08,Neogloboquadrina pachyderma,0.80,0.62,0.88,0.62,1.41,0.59,0.67,0.55,discordant,discordant,Waelbroeck et al (2005)
2024,Neogloboquadrina pachyderma,planktic,,-47.40,0.29,(25-280),,,1.860,0.100,,,,,4.49,0.80,3.93,1.08,,,4.75,1.18,4.75,1.18,Neogloboquadrina pachyderma,4.76,0.73,4.89,0.73,5.39,0.71,4.38,0.66,,,Waelbroeck et al (2005)
2025,Neogloboquadrina pachyderma,planktic,,-47.40,0.29,(25-280),,,1.900,0.100,,,,,4.49,0.80,3.93,1.08,,,4.75,1.18,4.75,1.18,Neogloboquadrina pachyderma,4.59,0.73,4.71,0.73,5.22,0.70,4.22,0.66,,,Waelbroeck et al (2005)
2026,Neogloboquadrina pachyderma,planktic,,-55.26,-57.98,(25-280),,,2.500,0.100,,,,,5.02,0.65,4.76,0.69,,,4.91,1.08,4.91,1.08,Neogloboquadrina pachyderma,2.26,0.62,2.34,0.62,2.88,0.60,2.04,0.56,discordant,discordant,Waelbroeck et al (2005)
2027,Neogloboquadrina pachyderma,planktic,,-44.68,80.39,(25-280),,,2.280,0.100,,,,,9.60,1.00,9.10,1.24,,,11.03,1.11,11.03,1.11,Neogloboquadrina pachyderma,4.72,0.63,4.63,0.63,5.35,0.61,4.35,0.57,discordant,,Vazquez Riverios et al 2016
2028,Neogloboquadrina pachyderma,planktic,,-54.00,-6.00,(25-280),,,2.960,0.100,,,,,1.02,0.80,1.06,0.81,,,1.03,1.12,1.03,1.12,Neogloboquadrina pachyderma,0.13,0.64,0.26,0.67,0.75,0.62,0.05,0.58,,,Waelbroeck et al (2005)
2029,Neogloboquadrina pachyderma,planktic,,-41.85,0.09,(25-280),,,2.670,0.100,,,,,9.60,1.03,9.73,1.15,,,10.10,1.25,10.10,1.25,Neogloboquadrina pachyderma,2.60,0.68,2.47,0.68,3.22,0.66,2.36,0.62,discordant,discordant,Waelbroeck et al (2005)
2030,Neogloboquadrina pachyderma,planktic,,-46.37,7.04,(25-280),,,4.010,0.100,,,,,4.90,0.92,4.36,1.09,,,5.71,1.13,5.71,1.13,Neogloboquadrina pachyderma,-4.01,0.68,-3.93,0.68,-3.42,0.66,-3.85,0.62,discordant,discordant,Vazquez Riverios et al 2016
2031,Neogloboquadrina pachyderma,planktic,,72.20,-13.00,(25-280),,,3.410,0.100,,,,,0.94,0.63,0.69,0.63,,,0.13,1.24,0.13,1.24,Neogloboquadrina pachyderma,-0.15,0.64,0.06,0.67,0.46,0.62,-0.22,0.58,,,Meland et al. (2006)
2032,Neogloboquadrina pachyderma,planktic,,66.97,7.64,(25-280),,,2.010,0.100,,,,,7.49,0.81,6.63,1.71,,,6.00,1.31,6.00,1.31,Neogloboquadrina pachyderma,6.96,0.64,6.96,0.64,7.61,0.62,6.45,0.58,,,Meland et al. (2006)
2033,Neogloboquadrina pachyderma,planktic,,-51.07,67.73,(25-280),,,2.935,0.100,,,,,2.58,0.64,2.48,0.55,,,2.14,1.07,2.14,1.07,Neogloboquadrina pachyderma,-0.10,0.67,0.11,0.74,0.52,0.65,-0.17,0.61,discordant,discordant,Vazquez Riverios et al 2016
2034,Neogloboquadrina pachyderma,planktic,,-49.13,-6.00,(25-280),,,2.790,0.100,,,,,2.54,0.80,2.36,0.48,,,3.03,1.09,3.03,1.09,Neogloboquadrina pachyderma,0.75,0.71,0.88,0.71,1.37,0.68,0.63,0.64,,,Waelbroeck et al (2005)
2035,Neogloboquadrina pachyderma,planktic,,-49.13,-6.00,(25-280),,,2.650,0.100,,,,,2.54,0.80,2.36,0.48,,,3.03,1.09,3.03,1.09,Neogloboquadrina pachyderma,1.34,0.71,1.46,0.71,1.96,0.69,1.17,0.64,,,Waelbroeck et al (2005)
2036,Neogloboquadrina pachyderma,planktic,,72.21,-13.00,(25-280),,,3.360,0.100,,,,,0.94,0.64,0.70,0.65,,,0.13,1.24,0.13,1.24,Neogloboquadrina pachyderma,0.06,0.64,0.26,0.67,0.67,0.62,-0.03,0.58,,,Meland et al. (2006)
